suite,case,benchmark,ns_per_op
bit_extract_blocks,runs=24,instlatx,5.629258
bit_extract_blocks,runs=24,zp7,6.015156
bit_extract_blocks,runs=25,pext,0.365508
bit_extract_blocks,runs=25,bitloop,35.819453
bit_extract_blocks,runs=25,split32,27.150117
bit_extract_blocks,runs=25,byte_table,6.693398
bit_extract_blocks,runs=25,block_table,16.404922
bit_extract_blocks,runs=25,block_table_unrolled1,16.405352
bit_extract_blocks,runs=25,block_table_unrolled2,11.438594
bit_extract_blocks,runs=25,block_table_unrolled4,11.849141
bit_extract_blocks,runs=25,block_table_unrolled8,13.017383
bit_extract_blocks,runs=25,butterfly_table,2.524258
bit_extract_blocks,runs=25,adaptive,2.217031
bit_extract_blocks,runs=25,instlatx,5.627734
bit_extract_blocks,runs=25,zp7,6.017891
bit_extract_blocks,runs=26,pext,0.371406
bit_extract_blocks,runs=26,bitloop,37.690898
bit_extract_blocks,runs=26,split32,28.229063
bit_extract_blocks,runs=26,byte_table,6.694961
bit_extract_blocks,runs=26,block_table,17.020937
bit_extract_blocks,runs=26,block_table_unrolled1,17.021367
bit_extract_blocks,runs=26,block_table_unrolled2,11.437422
bit_extract_blocks,runs=26,block_table_unrolled4,11.855781
bit_extract_blocks,runs=26,block_table_unrolled8,13.016172
bit_extract_blocks,runs=26,butterfly_table,2.530117
bit_extract_blocks,runs=26,adaptive,2.217031
bit_extract_blocks,runs=26,instlatx,5.628789
bit_extract_blocks,runs=26,zp7,6.014609
bit_extract_blocks,runs=27,pext,0.365547
bit_extract_blocks,runs=27,bitloop,40.154141
bit_extract_blocks,runs=27,split32,28.407500
bit_extract_blocks,runs=27,byte_table,6.683125
bit_extract_blocks,runs=27,block_table,17.636250
bit_extract_blocks,runs=27,block_table_unrolled1,17.636172
bit_extract_blocks,runs=27,block_table_unrolled2,12.554844
bit_extract_blocks,runs=27,block_table_unrolled4,11.847617
bit_extract_blocks,runs=27,block_table_unrolled8,12.856328
bit_extract_blocks,runs=27,butterfly_table,2.529375
bit_extract_blocks,runs=27,adaptive,2.216289
bit_extract_blocks,runs=27,instlatx,5.628945
bit_extract_blocks,runs=27,zp7,6.044570
bit_extract_blocks,runs=28,pext,0.365898
bit_extract_blocks,runs=28,bitloop,38.214727
bit_extract_blocks,runs=28,split32,28.558711
bit_extract_blocks,runs=28,byte_table,6.597539
bit_extract_blocks,runs=28,block_table,18.251484
bit_extract_blocks,runs=28,block_table_unrolled1,18.251875
bit_extract_blocks,runs=28,block_table_unrolled2,12.557578
bit_extract_blocks,runs=28,block_table_unrolled4,11.853125
bit_extract_blocks,runs=28,block_table_unrolled8,12.865156
bit_extract_blocks,runs=28,butterfly_table,2.524258
bit_extract_blocks,runs=28,adaptive,2.217031
bit_extract_blocks,runs=28,instlatx,5.628516
bit_extract_blocks,runs=28,zp7,6.042227
bit_extract_blocks,runs=29,pext,0.365898
bit_extract_blocks,runs=29,bitloop,39.830313
bit_extract_blocks,runs=29,split32,28.038633
bit_extract_blocks,runs=29,byte_table,6.613594
bit_extract_blocks,runs=29,block_table,18.871406
bit_extract_blocks,runs=29,block_table_unrolled1,18.872187
bit_extract_blocks,runs=29,block_table_unrolled2,13.211562
