suite,case,benchmark,ns_per_op
bit_extract_blocks,runs=19,zp7,4.059414
bit_extract_blocks,runs=20,pext,0.284375
bit_extract_blocks,runs=20,bitloop,19.988789
bit_extract_blocks,runs=20,split32,17.911836
bit_extract_blocks,runs=20,byte_table,4.958242
bit_extract_blocks,runs=20,block_table,10.880547
bit_extract_blocks,runs=20,block_table_unrolled1,10.119180
bit_extract_blocks,runs=20,block_table_unrolled2,8.225430
bit_extract_blocks,runs=20,block_table_unrolled4,7.386367
bit_extract_blocks,runs=20,block_table_unrolled8,7.124258
bit_extract_blocks,runs=20,butterfly_table,2.522656
bit_extract_blocks,runs=20,adaptive,1.365234
bit_extract_blocks,runs=20,instlatx,4.833242
bit_extract_blocks,runs=20,zp7,4.059375
bit_extract_blocks,runs=21,pext,0.284375
bit_extract_blocks,runs=21,bitloop,19.499727
bit_extract_blocks,runs=21,split32,17.393086
bit_extract_blocks,runs=21,byte_table,4.978164
bit_extract_blocks,runs=21,block_table,11.427422
bit_extract_blocks,runs=21,block_table_unrolled1,10.698477
bit_extract_blocks,runs=21,block_table_unrolled2,9.437578
bit_extract_blocks,runs=21,block_table_unrolled4,8.881719
bit_extract_blocks,runs=21,block_table_unrolled8,7.132109
bit_extract_blocks,runs=21,butterfly_table,2.503555
bit_extract_blocks,runs=21,adaptive,1.365234
bit_extract_blocks,runs=21,instlatx,4.848828
bit_extract_blocks,runs=21,zp7,4.058633
bit_extract_blocks,runs=22,pext,0.284375
bit_extract_blocks,runs=22,bitloop,19.351719
bit_extract_blocks,runs=22,split32,17.372773
bit_extract_blocks,runs=22,byte_table,4.859375
bit_extract_blocks,runs=22,block_table,11.968828
bit_extract_blocks,runs=22,block_table_unrolled1,11.186406
bit_extract_blocks,runs=22,block_table_unrolled2,9.405508
bit_extract_blocks,runs=22,block_table_unrolled4,8.884453
bit_extract_blocks,runs=22,block_table_unrolled8,7.123086
bit_extract_blocks,runs=22,butterfly_table,2.509375
bit_extract_blocks,runs=22,adaptive,1.365234
bit_extract_blocks,runs=22,instlatx,4.833203
bit_extract_blocks,runs=22,zp7,4.059766
bit_extract_blocks,runs=23,pext,0.284375
bit_extract_blocks,runs=23,bitloop,19.452070
bit_extract_blocks,runs=23,split32,17.124727
bit_extract_blocks,runs=23,byte_table,4.820352
bit_extract_blocks,runs=23,block_table,12.511016
bit_extract_blocks,runs=23,block_table_unrolled1,11.720391
bit_extract_blocks,runs=23,block_table_unrolled2,10.596133
bit_extract_blocks,runs=23,block_table_unrolled4,8.885586
bit_extract_blocks,runs=23,block_table_unrolled8,7.118398
bit_extract_blocks,runs=23,butterfly_table,2.502344
bit_extract_blocks,runs=23,adaptive,1.365234
bit_extract_blocks,runs=23,instlatx,4.846133
bit_extract_blocks,runs=23,zp7,4.058984
bit_extract_blocks,runs=24,pext,0.284375
bit_extract_blocks,runs=24,bitloop,19.731367
bit_extract_blocks,runs=24,split32,17.427852
bit_extract_blocks,runs=24,byte_table,4.826211
bit_extract_blocks,runs=24,block_table,13.050078
bit_extract_blocks,runs=24,block_table_unrolled1,12.128203
bit_extract_blocks,runs=24,block_table_unrolled2,10.607461
bit_extract_blocks,runs=24,block_table_unrolled4,8.884023
bit_extract_blocks,runs=24,block_table_unrolled8,7.128164
bit_extract_blocks,runs=24,butterfly_table,2.501172
bit_extract_blocks,runs=24,adaptive,1.366055
bit_extract_blocks,runs=24,instlatx,4.839063
bit_extract_blocks,runs=24,zp7,4.058633
bit_extract_blocks,runs=25,pext,0.284375
bit_extract_blocks,runs=25,bitloop,19.129805
bit_extract_blocks,runs=25,split32,16.803203
bit_extract_blocks,runs=25,byte_table,4.758633
bit_extract_blocks,runs=25,block_table,13.591484
bit_extract_blocks,runs=25,block_table_unrolled1,12.575078
bit_extract_blocks,runs=25,block_table_unrolled2,11.245742
bit_extract_blocks,runs=25,block_table_unrolled4,10.285586
bit_extract_blocks,runs=25,block_table_unrolled8,9.421172
bit_extract_blocks,runs=25,butterfly_table,2.501992
bit_extract_blocks,runs=25,adaptive,1.365664
bit_extract_blocks,runs=25,instlatx,4.822305
bit_extract_blocks,runs=25,zp7,4.058984
bit_extract_blocks,runs=26,pext,0.284727
bit_extract_blocks,runs=26,bitloop,20.057969
bit_extract_blocks,runs=26,split32,17.383281
bit_extract_blocks,runs=26,byte_table,4.690664
bit_extract_blocks,runs=26,block_table,14.661836
bit_extract_blocks,runs=26,block_table_unrolled1,13.034062
bit_extract_blocks,runs=26,block_table_unrolled2,11.247344
bit_extract_blocks,runs=26,block_table_unrolled4,10.286797
bit_extract_blocks,runs=26,block_table_unrolled8,9.437969
bit_extract_blocks,runs=26,butterfly_table,2.501172
bit_extract_blocks,runs=26,adaptive,1.365625
bit_extract_blocks,runs=26,instlatx,4.847305
bit_extract_blocks,runs=26,zp7,4.059023
bit_extract_blocks,runs=27,pext,0.284375
bit_extract_blocks,runs=27,bitloop,19.825508
bit_extract_blocks,runs=27,split32,17.368867
bit_extract_blocks,runs=27,byte_table,4.590273
bit_extract_blocks,runs=27,block_table,15.207891
bit_extract_blocks,runs=27,block_table_unrolled1,13.511836
bit_extract_blocks,runs=27,block_table_unrolled2,11.809844
bit_extract_blocks,runs=27,block_table_unrolled4,10.284844
bit_extract_blocks,runs=27,block_table_unrolled8,9.414922
bit_extract_blocks,runs=27,butterfly_table,2.501992
bit_extract_blocks,runs=27,adaptive,1.365234
bit_extract_blocks,runs=27,instlatx,4.841445
bit_extract_blocks,runs=27,zp7,4.058242
bit_extract_blocks,runs=28,pext,0.284375
bit_extract_blocks,runs=28,bitloop,19.620078
bit_extract_blocks,runs=28,split32,17.474336
bit_extract_blocks,runs=28,byte_table,4.660977
bit_extract_blocks,runs=28,block_table,15.752070
bit_extract_blocks,runs=28,block_table_unrolled1,14.035625
bit_extract_blocks,runs=28,block_table_unrolled2,11.811797
bit_extract_blocks,runs=28,block_table_unrolled4,10.282891
bit_extract_blocks,runs=28,block_table_unrolled8,9.440312
bit_extract_blocks,runs=28,butterfly_table,2.501211
bit_extract_blocks,runs=28,adaptive,1.365625
bit_extract_blocks,runs=28,instlatx,4.827734
bit_extract_blocks,runs=28,zp7,4.059023
bit_extract_blocks,runs=29,pext,0.284375
bit_extract_blocks,runs=29,bitloop,19.527461
bit_extract_blocks,runs=29,split32,17.286055
bit_extract_blocks,runs=29,byte_table,4.438281
bit_extract_blocks,runs=29,block_table,16.306328
bit_extract_blocks,runs=29,block_table_unrolled1,14.498945
bit_extract_blocks,runs=29,block_table_unrolled2,12.487969
bit_extract_blocks,runs=29,block_table_unrolled4,11.707500
bit_extract_blocks,runs=29,block_table_unrolled8,9.409844
bit_extract_blocks,runs=29,butterfly_table,2.512148
bit_extract_blocks,runs=29,adaptive,1.365234
bit_extract_blocks,runs=29,instlatx,4.828516
bit_extract_blocks,runs=29,zp7,4.058984
bit_extract_blocks,runs=30,pext,0.284375
bit_extract_blocks,runs=30,bitloop,19.130625
bit_extract_blocks,runs=30,split32,17.077813
bit_extract_blocks,runs=30,byte_table,4.399219
bit_extract_blocks,runs=30,block_table,16.833711
bit_extract_blocks,runs=30,block_table_unrolled1,14.962578
bit_extract_blocks,runs=30,block_table_unrolled2,12.477422
bit_extract_blocks,runs=30,block_table_unrolled4,11.707891
bit_extract_blocks,runs=30,block_table_unrolled8,9.426641
bit_extract_blocks,runs=30,butterfly_table,2.533203
bit_extract_blocks,runs=30,adaptive,1.365625
bit_extract_blocks,runs=30,instlatx,4.837148
bit_extract_blocks,runs=30,zp7,4.059023
bit_extract_blocks,runs=31,pext,0.283984
bit_extract_blocks,runs=31,bitloop,19.335273
bit_extract_blocks,runs=31,split32,17.213398
bit_extract_blocks,runs=31,byte_table,4.412930
bit_extract_blocks,runs=31,block_table,17.374727
bit_extract_blocks,runs=31,block_table_unrolled1,15.450078
bit_extract_blocks,runs=31,block_table_unrolled2,13.160664
bit_extract_blocks,runs=31,block_table_unrolled4,11.708672
bit_extract_blocks,runs=31,block_table_unrolled8,9.405898
bit_extract_blocks,runs=31,butterfly_table,2.503164
bit_extract_blocks,runs=31,adaptive,1.366406
bit_extract_blocks,runs=31,instlatx,4.843789
bit_extract_blocks,runs=31,zp7,4.059023
bit_extract_blocks,runs=32,pext,0.283984
bit_extract_blocks,runs=32,bitloop,19.653281
bit_extract_blocks,runs=32,split32,17.469297
bit_extract_blocks,runs=32,byte_table,4.380117
bit_extract_blocks,runs=32,block_table,17.915312
bit_extract_blocks,runs=32,block_table_unrolled1,15.964570
bit_extract_blocks,runs=32,block_table_unrolled2,13.159453
bit_extract_blocks,runs=32,block_table_unrolled4,11.710234
bit_extract_blocks,runs=32,block_table_unrolled8,9.431680
bit_extract_blocks,runs=32,butterfly_table,2.504297
bit_extract_blocks,runs=32,adaptive,1.365273
bit_extract_blocks,runs=32,instlatx,4.848867
bit_extract_blocks,runs=32,zp7,4.058203
