suite,case,benchmark,ns_per_op
bit_extract_weights,popcount=22,split32,13.793945
bit_extract_weights,popcount=22,byte_table,3.397461
bit_extract_weights,popcount=22,block_table,7.730957
bit_extract_weights,popcount=22,block_table_unrolled1,7.730957
bit_extract_weights,popcount=22,block_table_unrolled2,4.659180
bit_extract_weights,popcount=22,block_table_unrolled4,4.129883
bit_extract_weights,popcount=22,block_table_unrolled8,4.150391
bit_extract_weights,popcount=22,butterfly_table,1.871582
bit_extract_weights,popcount=22,adaptive,2.298828
bit_extract_weights,popcount=22,zp7,6.144531
bit_extract_weights,popcount=23,bitloop,16.662598
bit_extract_weights,popcount=23,split32,14.587402
bit_extract_weights,popcount=23,byte_table,3.376953
bit_extract_weights,popcount=23,block_table,8.280762
bit_extract_weights,popcount=23,block_table_unrolled1,8.280273
bit_extract_weights,popcount=23,block_table_unrolled2,4.964355
bit_extract_weights,popcount=23,block_table_unrolled4,4.414551
bit_extract_weights,popcount=23,block_table_unrolled8,4.638672
bit_extract_weights,popcount=23,butterfly_table,1.872070
bit_extract_weights,popcount=23,adaptive,2.298828
bit_extract_weights,popcount=23,zp7,6.144531
bit_extract_weights,popcount=24,bitloop,17.659668
bit_extract_weights,popcount=24,split32,15.299805
bit_extract_weights,popcount=24,byte_table,3.377441
bit_extract_weights,popcount=24,block_table,7.690430
bit_extract_weights,popcount=24,block_table_unrolled1,7.669922
bit_extract_weights,popcount=24,block_table_unrolled2,4.699707
bit_extract_weights,popcount=24,block_table_unrolled4,4.251953
bit_extract_weights,popcount=24,block_table_unrolled8,4.394531
bit_extract_weights,popcount=24,butterfly_table,1.871582
bit_extract_weights,popcount=24,adaptive,2.319336
bit_extract_weights,popcount=24,zp7,6.164551
bit_extract_weights,popcount=25,bitloop,18.574707
bit_extract_weights,popcount=25,split32,16.011719
bit_extract_weights,popcount=25,byte_table,3.376953
bit_extract_weights,popcount=25,block_table,8.402832
bit_extract_weights,popcount=25,block_table_unrolled1,8.422852
bit_extract_weights,popcount=25,block_table_unrolled2,5.106445
bit_extract_weights,popcount=25,block_table_unrolled4,4.414551
bit_extract_weights,popcount=25,block_table_unrolled8,4.658691
bit_extract_weights,popcount=25,butterfly_table,1.892090
bit_extract_weights,popcount=25,adaptive,2.298828
bit_extract_weights,popcount=25,zp7,6.144043
bit_extract_weights,popcount=26,bitloop,19.653320
bit_extract_weights,popcount=26,split32,16.784668
bit_extract_weights,popcount=26,byte_table,3.377441
bit_extract_weights,popcount=26,block_table,8.544922
bit_extract_weights,popcount=26,block_table_unrolled1,8.524902
bit_extract_weights,popcount=26,block_table_unrolled2,5.167480
bit_extract_weights,popcount=26,block_table_unrolled4,4.516602
bit_extract_weights,popcount=26,block_table_unrolled8,4.882812
bit_extract_weights,popcount=26,butterfly_table,1.892090
bit_extract_weights,popcount=26,adaptive,2.298828
bit_extract_weights,popcount=26,zp7,6.164551
bit_extract_weights,popcount=27,bitloop,20.548828
bit_extract_weights,popcount=27,split32,17.598633
bit_extract_weights,popcount=27,byte_table,3.376953
bit_extract_weights,popcount=27,block_table,8.219238
bit_extract_weights,popcount=27,block_table_unrolled1,8.239746
bit_extract_weights,popcount=27,block_table_unrolled2,5.045898
bit_extract_weights,popcount=27,block_table_unrolled4,4.516602
bit_extract_weights,popcount=27,block_table_unrolled8,4.882812
bit_extract_weights,popcount=27,butterfly_table,1.892090
bit_extract_weights,popcount=27,adaptive,2.299316
bit_extract_weights,popcount=27,zp7,6.144043
bit_extract_weights,popcount=28,bitloop,21.749023
bit_extract_weights,popcount=28,split32,18.351562
bit_extract_weights,popcount=28,byte_table,3.397461
bit_extract_weights,popcount=28,block_table,7.670410
bit_extract_weights,popcount=28,block_table_unrolled1,7.669922
bit_extract_weights,popcount=28,block_table_unrolled2,4.659180
bit_extract_weights,popcount=28,block_table_unrolled4,4.129883
bit_extract_weights,popcount=28,block_table_unrolled8,4.272461
bit_extract_weights,popcount=28,butterfly_table,1.892090
bit_extract_weights,popcount=28,adaptive,2.298828
bit_extract_weights,popcount=28,zp7,6.164551
bit_extract_weights,popcount=29,bitloop,22.766113
bit_extract_weights,popcount=29,split32,19.185547
bit_extract_weights,popcount=29,byte_table,3.376953
bit_extract_weights,popcount=29,block_table,8.117676
bit_extract_weights,popcount=29,block_table_unrolled1,8.117676
bit_extract_weights,popcount=29,block_table_unrolled2,4.862793
bit_extract_weights,popcount=29,block_table_unrolled4,4.292480
bit_extract_weights,popcount=29,block_table_unrolled8,4.496582
bit_extract_weights,popcount=29,butterfly_table,1.892090
bit_extract_weights,popcount=29,adaptive,2.319336
bit_extract_weights,popcount=29,zp7,6.164551
bit_extract_weights,popcount=30,bitloop,23.986816
bit_extract_weights,popcount=30,split32,19.876953
bit_extract_weights,popcount=30,byte_table,3.376953
bit_extract_weights,popcount=30,block_table,8.951660
bit_extract_weights,popcount=30,block_table_unrolled1,8.951660
bit_extract_weights,popcount=30,block_table_unrolled2,5.371094
bit_extract_weights,popcount=30,block_table_unrolled4,4.577637
bit_extract_weights,popcount=30,block_table_unrolled8,4.902832
bit_extract_weights,popcount=30,butterfly_table,1.892090
bit_extract_weights,popcount=30,adaptive,2.299316
bit_extract_weights,popcount=30,zp7,6.144531
bit_extract_weights,popcount=31,bitloop,24.882324
bit_extract_weights,popcount=31,split32,21.443359
bit_extract_weights,popcount=31,byte_table,3.397461
bit_extract_weights,popcount=31,block_table,9.073730
bit_extract_weights,popcount=31,block_table_unrolled1,9.073730
bit_extract_weights,popcount=31,block_table_unrolled2,5.472656
bit_extract_weights,popcount=31,block_table_unrolled4,4.760742
bit_extract_weights,popcount=31,block_table_unrolled8,5.146973
bit_extract_weights,popcount=31,butterfly_table,1.871582
bit_extract_weights,popcount=31,adaptive,2.299316
bit_extract_weights,popcount=31,zp7,6.144531
bit_extract_weights,popcount=32,bitloop,26.041504
bit_extract_weights,popcount=32,split32,21.585938
bit_extract_weights,popcount=32,byte_table,3.397461
bit_extract_weights,popcount=32,block_table,8.422852
bit_extract_weights,popcount=32,block_table_unrolled1,8.442871
bit_extract_weights,popcount=32,block_table_unrolled2,5.187988
bit_extract_weights,popcount=32,block_table_unrolled4,4.577637
bit_extract_weights,popcount=32,block_table_unrolled8,5.004883
bit_extract_weights,popcount=32,butterfly_table,1.892090
bit_extract_weights,popcount=32,adaptive,2.298828
bit_extract_weights,popcount=32,zp7,6.144043
bit_extract_weights,popcount=33,bitloop,26.937012
bit_extract_weights,popcount=33,split32,23.803711
bit_extract_weights,popcount=33,byte_table,3.397461
bit_extract_weights,popcount=33,block_table,8.198730
bit_extract_weights,popcount=33,block_table_unrolled1,8.178711
bit_extract_weights,popcount=33,block_table_unrolled2,5.024902
bit_extract_weights,popcount=33,block_table_unrolled4,4.455566
bit_extract_weights,popcount=33,block_table_unrolled8,4.902832
bit_extract_weights,popcount=33,butterfly_table,1.871582
bit_extract_weights,popcount=33,adaptive,2.319336
bit_extract_weights,popcount=33,zp7,6.164551
bit_extract_weights,popcount=34,bitloop,28.096680
bit_extract_weights,popcount=34,split32,23.193359
bit_extract_weights,popcount=34,byte_table,3.397461
bit_extract_weights,popcount=34,block_table,7.955078
bit_extract_weights,popcount=34,block_table_unrolled1,7.975098
bit_extract_weights,popcount=34,block_table_unrolled2,4.862305
bit_extract_weights,popcount=34,block_table_unrolled4,4.292480
bit_extract_weights,popcount=34,block_table_unrolled8,4.536621
bit_extract_weights,popcount=34,butterfly_table,1.892090
bit_extract_weights,popcount=34,adaptive,2.298828
bit_extract_weights,popcount=34,zp7,6.144043
bit_extract_weights,popcount=35,bitloop,28.930664
bit_extract_weights,popcount=35,split32,24.739258
bit_extract_weights,popcount=35,byte_table,3.377441
bit_extract_weights,popcount=35,block_table,8.890625
bit_extract_weights,popcount=35,block_table_unrolled1,8.890625
bit_extract_weights,popcount=35,block_table_unrolled2,5.310059
bit_extract_weights,popcount=35,block_table_unrolled4,4.699707
bit_extract_weights,popcount=35,block_table_unrolled8,5.146973
bit_extract_weights,popcount=35,butterfly_table,1.892090
bit_extract_weights,popcount=35,adaptive,2.319336
bit_extract_weights,popcount=35,zp7,6.164551
bit_extract_weights,popcount=36,bitloop,30.130859
bit_extract_weights,popcount=36,split32,27.424805
bit_extract_weights,popcount=36,byte_table,3.397461
bit_extract_weights,popcount=36,block_table,8.687500
bit_extract_weights,popcount=36,block_table_unrolled1,8.687500
bit_extract_weights,popcount=36,block_table_unrolled2,5.208496
bit_extract_weights,popcount=36,block_table_unrolled4,4.638672
